appeal	O
in	O
any	O
other	O
case	O
.	O

Mr	O
Smith	O
referred	O
the	O
court	O
to	O
evidence	O
that	O
the	O
sisters	B-victim_is_female
were	O
tidy	O
minded	O
people	O
,	O
who	O
filed	O
away	O
their	O
accounts	O
,	O
many	O
of	O
which	O
dated	O
back	O
a	O
long	O
time	O
.	O
He	O
submitted	O
that	O
it	O
was	O
unrealistic	O
to	O
think	O
that	O
they	O
might	O
have	O
pulled	O
out	O
a	O
stale	O
account	O
and	O
left	O
it	O
lying	O
around	O
either	O
by	O
the	O
kitchen	O
sink	O
or	O
on	O
the	O
kitchen	O
table	O
.	O

The	O
other	O
item	O
,	O
cigarette	O
ends	O
,	O
is	O
at	O
the	O
centre	O
of	O
the	O
appeal	O
.	O
There	O
is	O
no	O
doubt	O
that	O
it	O
formed	O
a	O
significant	O
part	O
of	O
the	O
prosecution	O
'	O
s	O
presentation	O
of	O
the	O
case	O
.	O
The	O
sisters	B-victim_is_female
did	O
not	O
smoke	O
and	O
there	O
was	O
evidence	O
that	O
they	O
would	O
not	O
usually	O
permit	O
smoking	O
in	O
the	O
house	O
.	O
Four	O
cigarette	O
stubs	O
were	O
recovered	O
by	O
the	O
police	O
after	O
the	O
murders	O
.	O
Two	O
were	O
in	O
a	O
wheelie	O
-	O
bin	O
outside	O
the	O
house	O
.	O
A	O
third	O
was	O
found	O
in	O
a	O
glass	O
of	O
water	O
by	O
a	O
vase	O
of	O
flowers	O
on	O
a	O
table	O
in	O
the	O
hall	O
.	O
The	O
flowers	O
had	O
been	O
placed	O
there	O
by	O
a	O
niece	O
of	O
the	O
sisters	B-victim_is_female
on	O
the	O
day	O
before	O
the	O
murders	O
.	O
She	O
could	O
not	O
recall	O
seeing	O
the	O
glass	O
there	O
at	O
the	O
time	O
when	O
she	O
put	O
the	O
flowers	O
on	O
the	O
table	O
.	O
A	O
fourth	O
cigarette	O
end	O
(	O
given	O
the	O
exhibit	O
number	O
SB	O
30	O
)	O
was	O
found	O
on	O
the	O
upstairs	O
landing	O
at	O
the	O
foot	O
of	O
the	O
stairs	O
leading	O
to	O
the	O
attic	O
.	O

The	O
appellant	O
'	O
s	O
account	O
of	O
the	O
truth	O
,	O
according	O
to	O
McCann	O
,	O
was	O
that	O
on	O
the	O
previous	O
Thursday	O
he	O
and	O
Bierton	O
went	O
to	O
the	O
sisters	O
'	O
house	O
to	O
steal	O
.	O
The	O
appellant	O
told	O
Bierton	O
that	O
he	O
had	O
been	O
there	O
before	O
and	O
that	O
it	O
was	O
""""	O
easy	O
pickings	O
"""."	O
The	O
idea	O
was	O
that	O
the	O
appellant	O
would	O
distract	O
the	O
sisters	B-victim_is_female
while	O
Bierton	O
slipped	O
into	O
the	O
kitchen	O
to	O
see	O
what	O
he	O
could	O
find	O
.	O
However	O
,	O
it	O
did	O
not	O
work	O
out	O
and	O
Bierton	O
complained	O
about	O
this	O
on	O
their	O
way	O
home	O
.	O
The	O
appellant	O
told	O
him	O
not	O
to	O
worry	O
because	O
he	O
had	O
deliberately	O
left	O
a	O
spanner	O
for	O
the	O
chainsaw	O
at	O
the	O
property	O
in	O
order	O
to	O
provide	O
a	O
reason	O
for	O
a	O
return	O
visit	O
.	O
This	O
was	O
the	O
background	O
to	O
the	O
visit	O
on	O
Sunday	O
25	O
June	O
.	O

""""	O
11	O
.	O
We	O
want	O
to	O
make	O
it	O
as	O
clear	O
as	O
we	O
can	O
.	O
that	O
it	O
does	O
not	O
necessarily	O
follow	O
from	O
these	O
criticisms	O
that	O
every	O
case	O
resulting	O
in	O
a	O
conviction	O
in	O
which	O
Dr	O
Heath	O
gave	O
evidence	O
for	O
the	O
Crown	O
should	O
or	O
will	O
be	O
treated	O
as	O
unsafe	O
.	O
We	O
expect	O
the	O
Crown	O
to	O
do	O
what	O
the	O
Crown	O
has	O
done	O
here	O
,	O
which	O
is	O
to	O
analyse	O
the	O
precise	O
nature	O
and	O
importance	O
of	O
Dr	B-expert_witness_used_at_original_trail
Heath	I-expert_witness_used_at_original_trail
'	I-expert_witness_used_at_original_trail
s	I-expert_witness_used_at_original_trail
evidence	I-expert_witness_used_at_original_trail
to	O
the	O
conviction	O
in	O
the	O
light	O
of	O
the	O
particular	O
circumstances	O
of	O
the	O
individual	O
case	O
and	O
the	O
issues	O
which	O
arose	O
at	O
trial	O
.	O

Mr	O
Ali	O
invites	O
us	O
to	O
say	O
that	O
Dr	O
Heath	O
gave	O
his	O
evidence	O
forcefully	O
.	O
That	O
expression	O
may	O
be	O
borrowed	O
from	O
other	O
cases	O
where	O
that	O
description	O
was	O
applied	O
to	O
his	O
manner	O
.	O
We	O
did	O
not	O
of	O
course	O
see	O
him	O
.	O
We	O
think	O
that	O
we	O
should	O
accept	O
that	O
because	O
that	O
description	O
has	O
been	O
applied	O
to	O
his	O
manner	O
in	O
one	O
or	O
two	O
other	O
cases	O
it	O
might	O
apply	O
to	O
this	O
.	O
But	O
we	O
see	O
little	O
evidence	O
of	O
it	O
on	O
the	O
transcript	O
and	O
Mr	O
Ali	O
,	O
who	O
was	O
not	O
at	O
the	O
trial	O
either	O
,	O
has	O
not	O
demonstrated	O
any	O
.	O
It	O
is	O
rather	O
more	O
likely	O
that	O
Dr	B-expert_witness_used_at_original_trail
Heath	I-expert_witness_used_at_original_trail
'	I-expert_witness_used_at_original_trail
s	I-expert_witness_used_at_original_trail
evidence	I-expert_witness_used_at_original_trail
will	O
have	O
been	O
at	O
least	O
to	O
some	O
extent	O
tempered	O
in	O
manner	O
by	O
the	O
presence	O
of	O
Dr	O
Shorrock	O
,	O
transparently	O
called	O
for	O
the	O
purpose	O
of	O
providing	O
an	O
independent	O
second	O
opinion	O
,	O
not	O
to	O
mention	O
by	O
the	O
pending	O
disciplinary	O
proceedings	O
.	O

